date,Season,Round,Home,Away,res,pH,pD,pA,delta,oH,oD,oA,cH,cD,cA,pH_adj,pD_adj,pA_adj,pick,best_ev,pl,clv,clv_excess,vig_bar
2025-06-25,2025,15,Meizhou Hakka,Beijing Guoan,2,0.1778895466446756,0.2619509222565345,0.5601595310987899,0.9134217249651052,4.89,4.27,1.57,4.29,4.04,1.69,0.1832193955581778,0.23983781808982588,0.5769427863519965,draw,0.024107483243556382,-1.0,0.013101824713528554,0.017579887270287472,0.01646732354760874
2025-06-25,2025,15,Chengdu Rongcheng,Shenzhen Xinpengcheng,0,0.8545523652142655,0.12007334570220753,0.025374289083527103,0.9134217249651052,1.19,6.52,11.4,1.17,7.66,17.19,0.8439899509810864,0.13094939051331544,0.025060658505598216,home,0.004348041667492808,0.18999999999999995,0.04207171199886417,0.029510309953469236,0.06327576612164693
2025-06-25,2025,15,Shanghai Shenhua,Tianjin Jinmen Tiger,0,0.7764324280314858,0.16408609597159782,0.05948147599691636,0.9134217249651052,1.26,5.79,8.61,1.24,6.51,10.8,0.7785400837175136,0.16181697553143032,0.0596429407510561,home,-0.019039494515932898,0.26,0.03295230574576724,0.020390903700372307,0.060490411921895304
2025-06-25,2025,15,Qingdao Hainiu,Zhejiang Professional,2,0.2211832626217236,0.27680462688081303,0.5020121104974634,0.9134217249651052,3.28,3.54,2.09,3.48,3.54,2.13,0.22298267141235192,0.2709211613043153,0.506096167283333,away,0.057740989622165895,1.0899999999999999,0.0028038355507836177,0.010887175039419637,0.029553376614127252
2025-06-26,2025,15,Shanghai Port,Dalian Yingbo,0,0.79022917829296,0.15655095162094093,0.053219870086099116,0.9013343396665436,1.39,5.04,6.24,1.44,4.91,6.8,0.7773517492821392,0.1702956418236089,0.05235260889425184,home,0.08051893150217349,0.3899999999999999,-0.0028791855607873673,-0.015440587606182301,0.05211275294069376
2025-06-26,2025,15,Yunnan Yukun,Henan Songshan Longmen,0,0.38379940849774424,0.3289776433513765,0.2872229481508793,0.9013343396665436,2.24,3.53,2.97,2.91,3.72,2.21,0.4019118029382596,0.29731052419244874,0.30077767286929163,draw,0.04950615039934392,-1.0,-0.0132206790988727,-0.008742616542113783,0.017642713946649072
2025-06-29,2025,16,Wuhan Three Towns,Chengdu Rongcheng,1,0.11984530676703035,0.2605305783304604,0.6196241149025093,0.8929387159497467,5.03,4.2,1.57,8.22,5.72,1.34,0.12299013454780978,0.24112636432294937,0.635883501129241,draw,0.012730730156387482,3.2,-0.054064078532431226,-0.049586015975672304,0.016373087779799723
2025-06-29,2025,16,Meizhou Hakka,Tianjin Jinmen Tiger,2,0.3140014201986672,0.29190261821479024,0.3940959615865426,0.8929387159497467,2.58,3.64,2.48,2.8,3.71,2.42,0.32155709879385214,0.2748639811682571,0.4035789200378907,away,0.0008757216939689894,1.48,0.018944110073168707,0.027027449561804726,0.02480473685359866
2025-06-29,2025,16,Changchun Yatai,Shanghai Shenhua,2,0.07486613483032514,0.19899841882789102,0.726135446341784,0.8929387159497467,7.69,5.44,1.31,12.76,6.76,1.22,0.07619112261116073,0.1848222187357081,0.7389866586531313,draw,0.005432869922252115,-1.0,-0.029218589324533945,-0.024740526767775026,0.013177510768239538
2025-06-29,2025,16,Qingdao West Coast,Qingdao Hainiu,0,0.49470934934692795,0.3017222382580741,0.20356841239499807,0.8929387159497467,1.61,4.05,4.91,1.85,3.8,4.21,0.5199760400590189,0.2660585333769044,0.21396542656407694,draw,0.07753706017646267,-1.0,0.022343152780529646,0.026821215337288564,0.016518751751178954
