date,Season,Round,Home,Away,res,pH,pD,pA,delta,oH,oD,oA,cH,cD,cA,pick,best_ev,pl,clv,clv_excess,vig_bar
2024-05-22,2024,13,Qingdao West Coast,Changchun Yatai,1,0.27890786636731224,0.26792643712589786,0.45316569650678995,0.8939862111638522,2.37,3.29,2.86,3.26,3.49,2.19,away,0.2960538920094191,-1.0,0.10982552759626435,0.11215035151768933,0.024558312577024365
2024-05-22,2024,13,Shanghai Port,Chengdu Rongcheng,0,0.5351061791956132,0.27304406161687383,0.1918497591875129,0.8939862111638522,1.45,4.64,5.43,1.4,5.28,6.52,draw,0.2669244459022946,-1.0,-0.018671528804231674,-0.017488965413465337,0.017674204142554564
2024-05-25,2024,14,Shandong Taishan,Zhejiang Professional,0,0.5492133101591319,0.28192785618580213,0.1688588336550661,0.9032373740616478,1.79,3.95,3.7,1.83,4.17,3.74,draw,0.11361503193391842,-1.0,-0.006357411871286661,-0.0051748484805203224,0.019206558481003663
2024-05-25,2024,14,Wuhan Three Towns,Meizhou Hakka,2,0.6478660685308311,0.24293091597218497,0.10920301549698391,0.9032373740616478,1.47,4.13,6.14,1.92,3.72,3.84,draw,0.003304682965123984,-1.0,0.032893395393905844,0.034075958784672185,0.019024145999232717
2024-05-26,2024,14,Shenzhen Xinpengcheng,Shanghai Shenhua,2,0.15480797455137701,0.3207693951392368,0.5244226303093863,0.8940527763274674,5.35,4.12,1.52,6.17,4.17,1.53,draw,0.3215699079736556,-1.0,0.004020067335042121,0.00520263072580846,0.01953503660534493
2024-05-26,2024,14,Shanghai Port,Cangzhou,0,0.9031777463831723,0.07322157996547236,0.02360067365135541,0.8940527763274674,1.07,11.16,15.45,1.02,27.65,47.39,home,-0.03359981137000556,0.07000000000000006,0.08654004471485466,0.08303265740266333,0.07630891245396883
2024-05-26,2024,14,Qingdao Hainiu,Tianjin Jinmen Tiger,0,0.27421413007754436,0.3609782703209675,0.3648075996014881,0.8940527763274674,2.76,3.24,2.47,2.85,3.48,2.43,draw,0.1695695958399348,-1.0,-0.013153953282672881,-0.011971389891906542,0.02175176219885512
2024-05-26,2024,14,Changchun Yatai,Henan Songshan Longmen,1,0.40214567569706355,0.296975420879022,0.3008789034239144,0.8940527763274674,2.39,3.35,2.78,2.78,3.6,2.43,draw,-0.0051323400552761855,2.35,-0.012461757755014291,-0.011279194364247952,0.02124643872115279
2024-05-26,2024,14,Beijing Guoan,Nantong Zhiyun,0,0.5613525412624879,0.3177362806568794,0.12091117808063283,0.8940527763274674,1.39,4.53,6.63,1.67,4.0,4.87,draw,0.4393453513756638,-1.0,0.03482291596816767,0.03600547935893401,0.01841358926909877
2024-05-26,2024,14,Chengdu Rongcheng,Qingdao West Coast,0,0.820269868187103,0.1297011093194004,0.050029022493496646,0.8940527763274674,1.25,5.58,8.54,1.1,10.73,19.45,home,0.02533733523387882,0.25,0.13303720590647394,0.12952981859428261,0.07027771992796684
2024-06-14,2024,15,Tianjin Jinmen Tiger,Shanghai Port,2,0.16145677544416343,0.26077736731174794,0.5777658572440886,0.8984969249455985,5.52,4.88,1.42,5.74,4.57,1.51,draw,0.2725935524813299,-1.0,0.019408579775964385,0.020591143166730722,0.01697204951365575
2024-06-14,2024,15,Nantong Zhiyun,Shenzhen Xinpengcheng,2,0.3977927742586234,0.35443443071059416,0.24777279503078228,0.8984969249455985,2.16,3.36,3.16,3.35,3.05,2.22,draw,0.1908996871875963,-1.0,0.028145747696364798,0.029328311087131135,0.021287916643532606
2024-06-14,2024,15,Meizhou Hakka,Shandong Taishan,1,0.13051708246589855,0.30487145853633185,0.5646114589977695,0.8984969249455985,5.0,3.94,1.58,4.76,4.22,1.64,draw,0.2011935466331476,2.94,-0.00932462722626623,-0.008142063835499891,0.02025342472866321
2024-06-15,2024,15,Henan Songshan Longmen,Beijing Guoan,0,0.2646492022783981,0.32710596087721755,0.40824483684438434,0.8943044866339012,3.2,3.59,2.05,2.17,3.44,3.34,draw,0.17431039954921101,-1.0,0.01841888206802922,0.019601445458795556,0.020360053139398832
2024-06-15,2024,15,Zhejiang Professional,Changchun Yatai,0,0.6687177507948355,0.2047264834677782,0.12655576573738625,0.8943044866339012,1.48,4.4,5.44,1.43,5.17,5.99,home,-0.010297728823643437,0.48,0.03819637887980998,0.034688991567618656,0.05394847095453862
2024-06-16,2024,15,Cangzhou,Qingdao Hainiu,2,0.362481626915537,0.31452170685232994,0.32299666623213313,0.8862117527457631,2.14,3.52,3.07,3.05,3.61,2.25,draw,0.1071164081202014,-1.0,0.00023594043345648297,0.0014185038242228213,0.020338851601648195
2024-06-16,2024,15,Shanghai Shenhua,Chengdu Rongcheng,1,0.36551348629358765,0.4027626273364426,0.2317238863699698,0.8862117527457631,1.83,3.51,4.01,1.97,3.36,4.05,draw,0.4136968219509134,2.51,0.019248746312955867,0.020431309703722204,0.02128067481719313
2024-06-16,2024,15,Qingdao West Coast,Wuhan Three Towns,2,0.15055870553934395,0.22388809994508746,0.6255531945155686,0.8862117527457631,3.43,3.42,2.03,5.44,4.36,1.55,away,0.26987298486660416,1.0299999999999998,0.15201456996056356,0.15433939388198856,0.03502953607043086
2024-06-18,2024,7,Meizhou Hakka,Shanghai Port,2,0.0809435660332842,0.18091055580052323,0.7381458781661927,0.8869798263221227,7.34,4.89,1.32,8.34,5.8,1.25,away,-0.025647440820625533,0.32000000000000006,0.042625415070221884,0.04495023899164687,0.06781363044118588
2024-06-25,2024,16,Henan Songshan Longmen,Qingdao West Coast,0,0.6500658240059706,0.2144160333343655,0.13551814265966386,0.8845347986606376,1.42,4.55,6.11,1.33,5.26,8.8,draw,-0.024407048328636938,-1.0,-0.021969511127979874,-0.020786947737213537,0.01771536768054979
2024-06-25,2024,16,Shenzhen Xinpengcheng,Zhejiang Professional,0,0.23486017286712313,0.27162275430070265,0.4935170728321743,0.8845347986606376,3.57,3.72,1.88,3.12,3.53,2.11,draw,0.010436645998613825,-1.0,0.014143388386759825,0.015325951777526164,0.0201067809641845
2024-06-25,2024,16,Wuhan Three Towns,Shanghai Port,2,0.23032547489191638,0.2856746890408766,0.483999836067207,0.8845347986606376,6.63,5.02,1.35,7.68,5.57,1.34,home,0.5270578985334056,-1.0,-0.014975465785718872,-0.018482853097910194,0.012551942267029794
2024-06-25,2024,16,Nantong Zhiyun,Tianjin Jinmen Tiger,1,0.2691501635787179,0.4063961101322907,0.3244537262889914,0.8845347986606376,2.95,3.3,2.3,3.79,3.24,2.09,draw,0.3411071634365592,2.3,0.012256864694710545,0.013439428085476884,0.0216118044819828
2024-06-26,2024,16,Shanghai Shenhua,Meizhou Hakka,0,0.646186680797416,0.27594337727197793,0.07786994193060606,0.885994870357135,1.19,6.37,10.46,1.13,8.4,17.91,draw,0.7577593132224993,-1.0,-0.03131214496146527,-0.03012958157069893,0.013347495543579236
2024-06-26,2024,16,Changchun Yatai,Shandong Taishan,1,0.1425712518962018,0.28769594797290965,0.5697328001308886,0.885994870357135,4.1,3.85,1.72,3.65,3.69,1.97,draw,0.10762939969570207,2.85,0.01807931023419182,0.019261873624958157,0.020356709721589723
2024-06-26,2024,16,Qingdao Hainiu,Chengdu Rongcheng,2,0.15892293427142903,0.30119067588349274,0.5398863898450782,0.885994870357135,5.01,4.01,1.57,5.64,4.15,1.57,draw,0.20777461029280575,-1.0,-0.0012894366608468266,-0.0001068732700804883,0.019731141614454304
2024-06-26,2024,16,Beijing Guoan,Cangzhou,0,0.69673193282251,0.21198282511520372,0.0912852420622862,0.885994870357135,1.25,5.67,8.39,1.27,5.88,9.2,draw,0.20194261840320515,-1.0,-0.0014700576129161314,-0.00028749422214979304,0.015383026608018144
2024-06-29,2024,17,Wuhan Three Towns,Nantong Zhiyun,2,0.5803968801271648,0.3089206587772832,0.11068246109555199,0.8929813756481897,1.61,4.06,5.03,1.62,4.06,5.26,draw,0.2542178746357697,-1.0,0.002746355315427579,0.003928918706193918,0.015299648067667345
2024-06-29,2024,17,Tianjin Jinmen Tiger,Shenzhen Xinpengcheng,0,0.5388391834759751,0.2868723505073289,0.17428846601669587,0.8929813756481897,1.88,3.67,3.83,2.32,3.26,3.2,draw,0.052821526361896964,-1.0,0.03633125268896753,0.03751381607973387,0.016748123953993468
2024-06-29,2024,17,Shanghai Port,Zhejiang Professional,0,0.7675968729417062,0.14964681039546948,0.08275631666282435,0.8929813756481897,1.29,5.94,7.54,1.33,5.63,7.52,home,-0.009800033905199013,0.29000000000000004,-0.012660628698253351,-0.016168016010444673,0.05486724578044956
2024-06-30,2024,17,Beijing Guoan,Shandong Taishan,0,0.2879897268039469,0.3722063431617642,0.3398039300342889,0.8813419257812828,2.42,3.47,2.67,2.95,3.35,2.43,draw,0.291556010771322,-1.0,0.016715783460321765,0.017898346851088102,0.020339953156186297
2024-06-30,2024,17,Chengdu Rongcheng,Cangzhou,0,0.8083054341190177,0.1475132780038913,0.044181287877090906,0.8813419257812828,1.19,6.61,9.71,1.1,10.38,21.58,draw,-0.024937232394278475,-1.0,-0.04661286190179062,-0.04543029851102428,0.013075870829911672
2024-06-30,2024,17,Changchun Yatai,Qingdao Hainiu,0,0.45561494523523927,0.29410138767302973,0.250283667091731,0.8813419257812828,2.09,3.36,3.31,1.86,3.62,4.17,draw,-0.01181933741862018,-1.0,-0.013864132616937086,-0.012681569226170747,0.0215865041965617
2024-06-30,2024,17,Qingdao West Coast,Shanghai Shenhua,2,0.09316369474687347,0.234558173940757,0.6722781313123696,0.8813419257812828,8.27,5.57,1.27,9.94,5.71,1.22,draw,0.3064890288500166,-1.0,-0.005156460668347129,-0.0039738972775807905,0.014498888126420247
2024-06-30,2024,17,Meizhou Hakka,Henan Songshan Longmen,2,0.32990115859258884,0.3501969420191694,0.31990189938824176,0.8813419257812828,2.92,3.32,2.31,3.01,3.4,2.36,draw,0.1626538475036423,-1.0,0.0003110821379016526,0.001493645528667991,0.02142316278653238
2024-07-05,2024,18,Henan Songshan Longmen,Shanghai Port,2,0.11477814253044866,0.21927106454480944,0.6659507929247419,0.8686302589542437,6.61,5.09,1.35,5.38,4.31,1.49,draw,0.11608971853308003,-1.0,0.03255818336084049,0.03374074675160683,0.01597178429704718
2024-07-06,2024,18,Tianjin Jinmen Tiger,Changchun Yatai,1,0.5234514691837499,0.28355274710742717,0.19299578370882312,0.8645103395053806,1.76,3.77,4.05,1.94,3.64,3.8,draw,0.06899385659500035,2.77,0.015287009213761,0.016469572604527336,0.019727269859200574
2024-07-06,2024,18,Shanghai Shenhua,Shandong Taishan,0,0.3418207272647062,0.42293070301157565,0.2352485697237182,0.8645103395053806,1.64,3.99,4.44,1.68,3.83,5.04,draw,0.687493505016187,-1.0,0.01668132196030722,0.01786388535107356,0.019763684054146934
2024-07-06,2024,18,Cangzhou,Shenzhen Xinpengcheng,1,0.392112440109591,0.29701502352360354,0.3108725363668055,0.8645103395053806,2.9,3.46,2.26,2.88,3.21,2.57,home,0.13712607631781393,-1.0,0.010989532869967344,0.007482145557776022,0.024451965498592586
2024-07-07,2024,18,Qingdao Hainiu,Qingdao West Coast,0,0.579536755316432,0.24945632640545326,0.1710069182781147,0.8884338656477377,1.74,3.84,4.07,1.97,3.67,3.69,home,0.00839395425059175,0.74,-0.048795120096185585,-0.05230250740837691,0.04297973494727317
2024-07-07,2024,18,Zhejiang Professional,Meizhou Hakka,0,0.7012623918514594,0.19950731349494136,0.09923029465359917,0.8884338656477377,1.38,4.95,6.11,1.25,6.72,8.94,draw,-0.012438798200040235,-1.0,-0.04498641105331386,-0.04380384766254752,0.01673564327907697
2024-07-07,2024,18,Nantong Zhiyun,Chengdu Rongcheng,2,0.1412637760873452,0.34645829499234704,0.5122779289203078,0.8884338656477377,5.35,4.15,1.52,8.23,4.42,1.41,draw,0.43780192421824027,-1.0,-0.007878348222410708,-0.0066957848316443695,0.019035766453958006
2024-07-07,2024,18,Beijing Guoan,Wuhan Three Towns,2,0.39150033558547664,0.345749321852659,0.2627503425618644,0.8884338656477377,1.68,3.87,4.31,1.77,3.69,4.57,draw,0.33804987556979027,-1.0,0.018913873321730584,0.02009643671249692,0.020386750156563306
2024-07-12,2024,19,Cangzhou,Wuhan Three Towns,1,0.15925266483383757,0.2884673749331788,0.5522799602329835,0.8736173926256575,3.71,3.76,1.83,3.17,3.68,2.16,draw,0.08463732974875238,2.76,0.012946186879099264,0.014128750269865603,0.02014377033845484
2024-07-12,2024,19,Shanghai Port,Beijing Guoan,0,0.6962038661370934,0.20611591919612138,0.0976802146667852,0.8736173926256575,1.26,5.78,7.63,1.3,6.09,7.81,draw,0.19135001295358167,-1.0,-0.002914687408190453,-0.0017321240174241145,0.015401934444274139
2024-07-12,2024,19,Chengdu Rongcheng,Tianjin Jinmen Tiger,0,0.6144747534180534,0.2718300865890965,0.11369515999285006,0.8736173926256575,1.45,4.44,5.72,1.29,5.72,8.61,draw,0.20692558445558862,-1.0,-0.042708445905339426,-0.041525882514573086,0.018540749237904382
2024-07-13,2024,19,Qingdao West Coast,Zhejiang Professional,0,0.13339816082918965,0.18837888208307554,0.6782229570877348,0.8817347212743506,5.31,4.79,1.45,3.59,3.9,1.93,away,-0.016576712222784562,-1.0,-0.14259420791794453,-0.14026938399651953,0.055050295655118625
2024-07-13,2024,19,Shandong Taishan,Qingdao Hainiu,1,0.7020769547369957,0.2219280219308095,0.07599502333219488,0.8817347212743506,1.35,4.97,6.73,1.47,5.08,5.62,draw,0.10298226899612306,3.9699999999999998,0.0020747082299742703,0.0032572716207406086,0.016704236948177013
2024-07-13,2024,19,Shenzhen Xinpengcheng,Henan Songshan Longmen,1,0.3364832893501283,0.32277179997079003,0.3407449106790818,0.8817347212743506,2.64,3.34,2.52,4.79,3.32,1.84,draw,0.07805781190243866,2.34,0.007412915785619312,0.00859547917638565,0.020892205341151302
2024-07-13,2024,19,Shanghai Shenhua,Changchun Yatai,0,0.6834842998559802,0.22882019855098984,0.08769550159302988,0.8817347212743506,1.24,5.79,8.61,1.21,6.86,10.74,draw,0.3248689496102313,-1.0,-0.020849786632129025,-0.019667223241362688,0.015028347118049713
2024-07-13,2024,19,Meizhou Hakka,Nantong Zhiyun,0,0.32215344369509263,0.4020554196284448,0.2757911366764626,0.8817347212743506,2.18,3.25,3.21,2.45,3.07,3.17,draw,0.30668011379244575,-1.0,0.024966679785547063,0.0261492431763134,0.022246076155267552
2024-07-20,2024,24,Wuhan Three Towns,Chengdu Rongcheng,1,0.2692421883003327,0.3664750033887251,0.36428280831094234,0.8908014323118609,4.01,3.76,1.76,4.6,3.62,1.79,draw,0.3779460127416061,2.76,0.017057389915623167,0.018239953306389504,0.020499613136659534
2024-07-21,2024,24,Henan Songshan Longmen,Zhejiang Professional,0,0.31604290926680495,0.29749084148374577,0.38646624924944933,0.9004596997874386,2.39,3.57,2.65,1.92,4.0,3.57,draw,0.06204230409697242,-1.0,-0.02247501605293431,-0.021292452662167973,0.019755969294728004
2024-07-21,2024,24,Beijing Guoan,Tianjin Jinmen Tiger,0,0.501692304823021,0.30383434078371485,0.19447335439326416,0.9004596997874386,1.71,3.85,4.15,1.76,3.97,4.27,draw,0.16976221201730213,-1.0,-0.00035739276473020776,0.0008251706260361306,0.020458459183908043
2024-07-21,2024,24,Shanghai Port,Qingdao Hainiu,0,0.8902105115234095,0.08558662436348213,0.024202864113108506,0.9004596997874386,1.08,10.4,15.29,1.06,16.1,22.95,home,-0.038572647554717676,0.08000000000000007,0.04781941735573092,0.0443120300435396,0.07448569101631917
2024-07-21,2024,24,Qingdao West Coast,Meizhou Hakka,1,0.42317251871001427,0.28793833626686405,0.28888914502312174,0.9004596997874386,1.85,3.66,3.72,1.83,3.57,3.89,away,0.07466761948601297,-1.0,-0.011081244826685016,-0.008756420905260028,0.02050598463861127
2024-07-21,2024,24,Nantong Zhiyun,Shandong Taishan,2,0.1702867557567893,0.3813750431859677,0.448338201057243,0.9004596997874386,4.36,3.71,1.71,6.17,3.76,1.59,draw,0.4149014102199402,-1.0,0.002899438468962595,0.004082001859728934,0.020816995570737778
2024-07-21,2024,24,Shenzhen Xinpengcheng,Changchun Yatai,0,0.3763781969654246,0.28784317909494633,0.3357786239396291,0.9004596997874386,2.13,3.49,3.11,3.22,3.34,2.28,away,0.04427152045224636,-1.0,0.1198863498120818,0.12221117373350678,0.02314384831051374
2024-07-22,2024,24,Cangzhou,Shanghai Shenhua,2,0.10457297391770566,0.28536153975693807,0.6100654863253563,0.8934537027304921,9.91,6.3,1.2,11.31,5.82,1.25,draw,0.7977777004687097,-1.0,0.016831023769126485,0.018013587159892822,0.013502094982219546
2024-07-26,2024,20,Shanghai Port,Nantong Zhiyun,0,0.8230536554786574,0.14081401924113832,0.03613232528020419,0.8962148362390487,1.08,10.52,16.11,1.04,19.37,27.19,draw,0.48136348241677496,-1.0,-0.0385968987434276,-0.03741433535266126,0.007289627835467114
2024-07-26,2024,20,Shenzhen Xinpengcheng,Beijing Guoan,0,0.22436251918870784,0.30490899762382806,0.47072848318746413,0.8962148362390487,3.16,3.35,2.16,3.4,3.3,2.21,draw,0.02144514203982406,-1.0,0.011772624908959695,0.012955188299726033,0.02157989164516752
2024-07-27,2024,20,Tianjin Jinmen Tiger,Qingdao West Coast,0,0.6709825331744375,0.2047127163677057,0.12430475045785691,0.896169843821819,1.58,4.14,4.74,1.52,4.68,5.36,home,0.06015240241561126,0.5800000000000001,0.03864950489740493,0.03514211758521361,0.04981280085576756
2024-07-27,2024,20,Changchun Yatai,Cangzhou,0,0.6172020042672909,0.23434604478006288,0.14845195095264635,0.896169843821819,1.61,4.13,4.55,1.37,4.93,7.93,home,-0.0063047731296616005,0.6100000000000001,0.11584431998890743,0.1123369326767161,0.04761718993095892
2024-07-28,2024,20,Qingdao Hainiu,Meizhou Hakka,0,0.42717183235640166,0.33476919074957057,0.2380589768940278,0.889014186877502,2.0,3.54,3.37,2.3,3.62,2.95,draw,0.18508293525347974,-1.0,0.0013368618009285682,0.0025194251916949065,0.02073626988403357
2024-07-28,2024,20,Henan Songshan Longmen,Shandong Taishan,0,0.20852928847696264,0.3609990542747094,0.43047165724832787,0.889014186877502,2.46,3.5,2.61,2.26,3.2,3.39,draw,0.263496689961483,-1.0,0.031937772477892035,0.033120335868658375,0.020022558631159284
2024-07-28,2024,20,Zhejiang Professional,Chengdu Rongcheng,2,0.2614597635838026,0.2961497629723851,0.44239047344381227,0.889014186877502,2.96,3.79,2.1,3.18,4.17,2.01,draw,0.12240760166533948,-1.0,-0.01678711687836701,-0.01560455348760067,0.019064226960434538
2024-07-29,2024,20,Wuhan Three Towns,Shanghai Shenhua,2,0.2632413148094053,0.3996189169147485,0.33713976827584624,0.8828435753055243,4.3,3.81,1.7,5.9,4.42,1.51,draw,0.5225480734451917,-1.0,-0.028449612867630508,-0.02726704947686417,0.020173522393227512
2024-08-02,2024,21,Qingdao West Coast,Cangzhou,1,0.49025352751159995,0.26704347978593956,0.24270299270246057,0.8773084504296959,1.88,3.72,3.61,1.75,3.92,4.38,draw,-0.0065982551963047475,2.72,-0.007587369082785317,-0.006404805692018978,0.019390531362112547
2024-08-03,2024,21,Wuhan Three Towns,Shenzhen Xinpengcheng,0,0.6321919741695514,0.2568923719235601,0.11091565390688854,0.887548709398785,2.01,3.57,3.32,2.1,3.06,3.65,home,0.2707058680807981,1.0099999999999998,-0.01899803205052447,-0.022505419362715794,0.03635288557039715
2024-08-03,2024,21,Shandong Taishan,Shanghai Port,2,0.2701001233006081,0.3153441281839337,0.4145557485154581,0.887548709398785,3.72,4.18,1.74,5.99,5.56,1.41,draw,0.3181384558088427,-1.0,-0.05063293265224483,-0.04945036926147849,0.01828659411008761
2024-08-03,2024,21,Chengdu Rongcheng,Changchun Yatai,0,0.774233244451563,0.1641470469077484,0.061619708640688546,0.887548709398785,1.3,5.47,7.42,1.22,6.57,11.24,home,0.006503217787032112,0.30000000000000004,0.06487497305973844,0.06136758574754712,0.061447620396706946
2024-08-03,2024,21,Zhejiang Professional,Qingdao Hainiu,0,0.6821558112334846,0.1997481134815668,0.11809607528494875,0.887548709398785,1.41,4.93,5.67,1.26,6.55,8.35,draw,-0.01524180053587576,-1.0,-0.04315242414352927,-0.041969860752762926,0.016479203573697324
2024-08-03,2024,21,Meizhou Hakka,Tianjin Jinmen Tiger,0,0.26762542470274847,0.3310550921916753,0.40131948310557625,0.887548709398785,2.69,3.31,2.48,2.7,3.51,2.54,draw,0.09579235515444529,-1.0,-0.008892607949225806,-0.007710044558459467,0.021622537848949075
2024-08-04,2024,21,Nantong Zhiyun,Henan Songshan Longmen,1,0.31137866184189406,0.3939867554036638,0.29463458275444226,0.8764991470880519,4.13,3.45,1.82,3.48,3.25,2.2,draw,0.3592543061426401,2.45,0.025125766173904884,0.02630832956467122,0.021827216337167533
2024-08-04,2024,21,Beijing Guoan,Shanghai Shenhua,0,0.2548880319182222,0.36742685484815546,0.37768511323362247,0.8764991470880519,3.42,3.59,1.97,3.5,3.58,1.94,draw,0.31906240890487814,-1.0,0.00025535347935806696,0.0014379168701244053,0.020289912483833432
2024-08-09,2024,22,Cangzhou,Shandong Taishan,0,0.1116815991819685,0.283286497395321,0.6050319034227105,0.8784092447335703,5.14,4.27,1.52,4.42,3.66,1.81,draw,0.20963334387802068,-1.0,0.04421031579575249,0.04539287918651883,0.01867246559684667
2024-08-09,2024,22,Shanghai Port,Meizhou Hakka,0,0.9111243509701147,0.06943242039766398,0.019443228632221424,0.8784092447335703,1.03,16.47,24.02,1.02,23.66,42.93,draw,0.14355196394952574,-1.0,-0.01616538341953592,-0.01498282002876958,0.004142472208803846
2024-08-09,2024,22,Shenzhen Xinpengcheng,Chengdu Rongcheng,2,0.10746970493999282,0.24507054077494214,0.6474597542850651,0.8784092447335703,5.55,4.24,1.49,6.65,4.33,1.48,draw,0.03909909288575464,-1.0,0.0015546133945631702,0.0027371767853295085,0.018910566450543297
2024-08-10,2024,22,Changchun Yatai,Wuhan Three Towns,0,0.2705206133371812,0.311263377440122,0.41821600922269686,0.8731735281966578,2.27,3.45,2.89,2.46,3.44,2.84,away,0.20864426665359392,-1.0,0.014104711965307382,0.01642953588673237,0.024560964756837483
2024-08-10,2024,22,Qingdao Hainiu,Henan Songshan Longmen,2,0.32933338425257347,0.34829559630914725,0.3223710194382793,0.8731735281966578,3.16,3.54,2.09,1.75,3.86,4.47,draw,0.2329664109343812,-1.0,-0.016444057973099085,-0.015261494582332747,0.02029622450372476
2024-08-10,2024,22,Shanghai Shenhua,Nantong Zhiyun,0,0.6521398862447119,0.2803598336097611,0.06750028014552722,0.8731735281966578,1.12,7.8,15.31,1.1,9.88,21.59,draw,1.1868067021561362,-1.0,-0.022220811329319273,-0.021038247938552936,0.010193714672411333
2024-08-11,2024,22,Qingdao West Coast,Beijing Guoan,1,0.18109148388655696,0.25041139952332053,0.5684971165901226,0.8656432587067243,3.86,3.89,1.77,3.46,3.73,2.02,away,0.006239896364516939,-1.0,-0.052079293093010126,-0.04975446917158514,0.042386143972874046
2024-08-11,2024,22,Tianjin Jinmen Tiger,Zhejiang Professional,0,0.3741631437851939,0.2855621820486211,0.34027467416618506,0.8656432587067243,2.54,3.52,2.52,3.17,3.98,2.07,draw,0.005178880811146369,-1.0,-0.025028742985742147,-0.02384617959497581,0.019726131294774935
2024-08-16,2024,23,Tianjin Jinmen Tiger,Wuhan Three Towns,0,0.3255891100934832,0.36084652635216397,0.31356436355435285,0.8730573157065097,2.14,3.43,3.13,2.06,3.64,3.43,draw,0.23770358538792236,-1.0,-0.009150526903262235,-0.007967963512495896,0.021176299162365488
2024-08-16,2024,23,Nantong Zhiyun,Qingdao West Coast,2,0.4883271373156042,0.30904255771569444,0.20263030496870144,0.8730573157065097,2.84,3.54,2.26,2.12,3.5,3.42,home,0.38684906997631585,-1.0,0.12240235903707564,0.11889497172488431,0.025197457279266734
2024-08-16,2024,23,Beijing Guoan,Zhejiang Professional,1,0.4643447663523824,0.268916828273176,0.26673840537444166,0.8730573157065097,2.11,3.75,2.96,1.77,4.51,3.76,draw,0.008438106024409864,2.75,-0.036633581619819805,-0.035451018229053465,0.019395494250689177
2024-08-16,2024,23,Henan Songshan Longmen,Cangzhou,2,0.5795581391287501,0.28510615992439625,0.13533570094685368,0.8730573157065097,1.35,4.94,6.85,2.77,3.28,2.61,draw,0.4084244300265176,-1.0,0.10476950434763194,0.10595206773839827,0.01657030002216912
2024-08-17,2024,23,Qingdao Hainiu,Shenzhen Xinpengcheng,0,0.44836150440645467,0.30149562876901054,0.25014286682453485,0.8640282012356699,2.37,3.3,2.84,2.62,3.34,2.71,home,0.06261676544329764,1.37,-0.028268780097124524,-0.031776167409315846,0.03019714174783414
2024-08-17,2024,23,Meizhou Hakka,Changchun Yatai,0,0.37756932636185625,0.29248118294235637,0.3299494906957874,0.8640282012356699,2.69,3.39,2.44,2.04,3.9,3.28,home,0.01566148791339339,1.69,0.12088682661430622,0.11737943930211489,0.02643968882072179
2024-08-17,2024,23,Shandong Taishan,Chengdu Rongcheng,0,0.2845072887594736,0.37735266266236167,0.3381400485781647,0.8640282012356699,3.41,3.61,1.96,6.71,4.61,1.45,draw,0.3622431122111256,-1.0,-0.050885141712199655,-0.049702578321433315,0.020630118276373823
2024-08-17,2024,23,Shanghai Shenhua,Shanghai Port,0,0.32080376822687234,0.3309440396800099,0.3482521920931178,0.8640282012356699,2.94,3.65,2.16,3.41,3.95,1.98,draw,0.2079457448320361,-1.0,-0.013596068753765511,-0.012413505362999172,0.019604557364927302
2024-09-13,2024,25,Shanghai Port,Shenzhen Xinpengcheng,0,0.9107343529698854,0.0690850457431696,0.020180601286945044,0.8469739970069324,1.08,10.46,15.25,1.08,9.48,17.64,home,-0.016406898792523772,0.08000000000000007,-0.0007816082866283214,-0.0042889955988196435,0.0741880635175125
2024-09-13,2024,25,Shandong Taishan,Qingdao West Coast,2,0.7846783785213393,0.15605641834618014,0.05926520313248066,0.8469739970069324,1.42,4.55,6.01,1.94,3.8,3.6,home,0.1142432975003016,-1.0,-0.15790023392584696,-0.16140762123803828,0.0583810462792818
2024-09-13,2024,25,Zhejiang Professional,Shanghai Shenhua,2,0.2650795190087408,0.3075893844399033,0.42733109655135587,0.8469739970069324,3.98,4.0,1.72,2.75,3.78,2.35,draw,0.2303575377596132,-1.0,0.02014896209050593,0.021331525481272266,0.019085462935477804
2024-09-14,2024,25,Chengdu Rongcheng,Beijing Guoan,1,0.6187720636799497,0.2658614569604627,0.11536647935958752,0.8377802856914658,1.44,4.48,5.81,1.34,5.39,8.11,draw,0.1910593271828731,3.4800000000000004,-0.02898623922325705,-0.02780367583249071,0.01838840142582943
2024-09-14,2024,25,Changchun Yatai,Nantong Zhiyun,0,0.46724876838543694,0.3300747100308998,0.20267652158366317,0.8377802856914658,1.68,3.7,4.45,1.68,3.67,5.32,draw,0.22127642711432927,-1.0,0.010203607669551501,0.01138617106031784,0.022367627434444447
2024-09-14,2024,25,Cangzhou,Meizhou Hakka,0,0.37016869627116594,0.3230524572866949,0.3067788464421392,0.8377802856914658,2.4,3.34,2.78,2.9,3.36,2.46,draw,0.07899520733756105,-1.0,0.005419473052915846,0.006602036443682185,0.021090417233375666
2024-09-14,2024,25,Tianjin Jinmen Tiger,Henan Songshan Longmen,0,0.46218925315654363,0.3310038142412582,0.20680693260219804,0.8377802856914658,2.15,3.39,3.16,2.44,3.28,2.99,draw,0.12210293027786534,-1.0,0.01658392907014339,0.017766492460909725,0.020977289422837945
2024-09-15,2024,25,Qingdao Hainiu,Wuhan Three Towns,1,0.2207104268347193,0.33964605055455205,0.43964352261072864,0.8387921718763596,2.78,3.36,2.39,3.49,3.3,2.17,draw,0.14121072986329475,2.36,0.011828238915179423,0.013010802305945762,0.020954907109208103
