date,Season,Round,Home,Away,res,pH,pD,pA,delta,oH,oD,oA,cH,cD,cA,pH_adj,pD_adj,pA_adj,pick,best_ev,pl,clv,clv_excess,vig_bar
2025-05-17,2025,13,Shanghai Port,Shandong Taishan,1,0.7251056329466952,0.14670051080481802,0.1281938562484868,1.189422672932526,1.88,4.29,3.28,1.97,4.54,3.2,0.7055008899855428,0.1697712420120378,0.12472786800241942,home,0.32634167317282037,-1.0,-0.009253354921768653,-0.021814756967163583,0.034748535518175895
2025-05-17,2025,13,Dalian Yingbo,Shanghai Shenhua,2,0.16213202782784183,0.24346249544601342,0.5944054767261447,1.189422672932526,4.73,3.79,1.67,5.46,4.06,1.63,0.15498455598424465,0.2768138979102237,0.5682015461055316,draw,0.04912467307974788,-1.0,-0.009494533855082476,-0.0050164712983235575,0.018196032687182808
2025-05-17,2025,13,Changchun Yatai,Tianjin Jinmen Tiger,2,0.378782877506686,0.2300535440639083,0.3911635784294058,1.189422672932526,3.12,3.51,2.17,3.19,3.67,2.21,0.3629657877117819,0.2622047128574194,0.3748294994307987,home,0.13245325766075955,-1.0,0.0012729620187239,-0.01128844002667103,0.0199125434618739
2025-06-13,2025,14,Dalian Yingbo,Meizhou Hakka,0,0.5105288789302389,0.24262803245565778,0.2468430886141032,1.2347301625648344,1.63,4.05,4.68,2.51,3.75,2.68,0.483019874294075,0.28343776884145155,0.2335423568644733,draw,0.14792296380787873,-1.0,0.026970426047398466,0.03144848860415739,0.01703101671459819
2025-06-13,2025,14,Wuhan Three Towns,Qingdao Hainiu,0,0.5580375188594426,0.23927753062030307,0.20268495052025437,1.2347301625648344,1.75,3.95,4.09,1.66,4.02,5.23,0.5283617365564893,0.2797318614337893,0.19190640200972145,draw,0.10494085266346787,-1.0,0.0018413735612097248,0.006319436117968644,0.01636119556188305
2025-06-14,2025,14,Shenzhen Xinpengcheng,Shanghai Shenhua,0,0.09444139466195337,0.17949056498705598,0.7260680403509907,1.219791931236725,6.22,4.37,1.46,6.01,4.2,1.56,0.09085703223253143,0.21063160438374992,0.6985113633837187,away,0.019826590540229283,-1.0,-0.02429831582328168,-0.016214976334645657,0.04751088719019321
2025-06-14,2025,14,Tianjin Jinmen Tiger,Shandong Taishan,0,0.3615290725843509,0.22792385114214264,0.41054707627350645,1.219791931236725,3.76,3.88,1.83,3.67,4.1,1.91,0.34428198315062974,0.2647564806560183,0.3909615361933519,home,0.2945002566463677,2.76,0.013487713274571184,0.0009263112291762535,0.01743102048719455
2025-06-14,2025,14,Qingdao West Coast,Yunnan Yukun,1,0.34947867348809447,0.2331486360730485,0.417372690438857,1.219791931236725,2.16,3.63,3.05,2.3,3.79,2.93,0.33244290636662177,0.27052974755047965,0.39702734608289847,away,0.21093340555284024,-1.0,0.0207129160311601,0.028796255519796123,0.020390116914728647
2025-06-14,2025,14,Zhejiang Professional,Shanghai Port,1,0.2638020074602149,0.18959915394263374,0.5465988385971514,1.219791931236725,3.06,3.77,2.11,3.16,3.79,2.18,0.25324854198404256,0.2220194430566849,0.5247320149592725,away,0.10718455156406481,-1.0,-0.003110540628794123,0.0049727988598418996,0.02933590384156127
2025-06-14,2025,14,Beijing Guoan,Changchun Yatai,0,0.756290613231546,0.14440930450092984,0.09930008226752395,1.219791931236725,1.16,7.49,12.21,1.19,7.42,13.48,0.7330244182513627,0.17073032395620838,0.09624525779242879,draw,0.27877012643200083,-1.0,0.004529257118369254,0.009007319675128172,0.009600649973128752
