Country,League,Season,Round,Date,Time,Home,Away,HxG,AxG,HG,AG,HExpG+,AExpG+,Res,AvgBookmakerCH,AvgBookmakerCD,AvgBookmakerCA,Model_Home_Prob,Model_Draw_Prob,Model_Away_Prob,NoVig_HProb_Avg,NoVig_DProb_Avg,NoVig_AProb_Avg,AvgMargin,Home_EV,Draw_EV,Away_EV
China,Super League,2023,4,2023-01-05,12:35,Dalian Pro,Meizhou Hakka,0.82,0.85,1.0,1.0,0.8739999999999999,0.895,D,2.25,3.25,3.06,,,,0.411929171,0.285181733,0.302889096,0.078934138,,,
China,Super League,2023,11,2023-02-06,12:35,Beijing Guoan,Changchun Yatai,2.11,1.05,4.0,3.0,2.6769999999999996,1.6349999999999998,H,1.57,4.12,5.03,,,,0.59059936,0.225058494,0.184342146,0.078468279,,,
China,Super League,2023,11,2023-02-06,12:35,Zhejiang Professional,Shenzhen,2.35,0.37,3.0,0.0,2.545,0.259,H,1.61,3.98,4.87,,,,0.576329647,0.233138375,0.190531978,0.077713103,,,
China,Super League,2023,14,2023-02-07,10:30,Shanghai Shenhua,Tianjin Jinmen Tiger,1.57,0.54,1.0,2.0,1.399,0.978,A,2.03,3.03,3.92,,,,0.457075129,0.306225251,0.23669962,0.077745882,,,
China,Super League,2023,14,2023-02-07,12:35,Cangzhou,Zhejiang Professional,3.1,1.62,2.0,1.0,2.77,1.434,H,2.9,3.42,2.28,,,,0.320524836,0.271790066,0.407685098,0.075821738,,,
China,Super League,2023,14,2023-02-07,12:35,Dalian Pro,Qingdao Hainiu,1.42,1.66,1.0,1.0,1.2939999999999998,1.462,D,1.96,3.3,3.77,,,,0.473074203,0.280977405,0.245948392,0.078486374,,,
China,Super League,2023,14,2023-02-07,12:35,Nantong Zhiyun,Meizhou Hakka,2.38,0.43,2.0,2.0,2.266,0.901,D,1.95,3.24,3.95,,,,0.477207898,0.287208457,0.235583646,0.074627045,,,
China,Super League,2023,11,2023-03-06,10:30,Shanghai Port,Chengdu Rongcheng,0.94,1.1,0.0,1.0,0.6579999999999999,1.07,A,1.72,3.66,4.47,,,,0.539161213,0.253376308,0.20746248,0.078333039,,,
China,Super League,2023,11,2023-03-06,12:35,Henan Songshan Longmen,Meizhou Hakka,0.97,1.22,2.0,1.0,1.279,1.154,H,2.23,3.18,3.19,,,,0.416611566,0.292152136,0.291236298,0.076375526,,,
China,Super League,2023,11,2023-03-06,12:35,Shandong Taishan,Dalian Pro,0.68,0.12,2.0,0.0,1.076,0.08399999999999999,H,1.37,4.65,7.71,,,,0.679202496,0.200109123,0.120688381,0.074682457,,,
China,Super League,2023,14,2023-03-07,12:35,Changchun Yatai,Henan Songshan Longmen,2.2,1.8,3.0,1.0,2.44,1.56,H,1.99,3.52,3.51,,,,0.468978816,0.26513291,0.265888274,0.071503757,,,
China,Super League,2023,14,2023-03-07,12:35,Chengdu Rongcheng,Beijing Guoan,2.4,0.74,0.0,1.0,1.68,0.8180000000000001,A,1.86,3.48,3.94,,,,0.498364374,0.266367165,0.235268461,0.078797837,,,
China,Super League,2023,14,2023-03-07,12:35,Shandong Taishan,Shanghai Port,0.85,2.13,1.0,1.0,0.895,1.791,D,2.51,3.18,2.75,,,,0.37009137,0.292116144,0.337792486,0.076508147,,,
China,Super League,2023,14,2023-03-07,12:35,Shenzhen,Wuhan Three Towns,1.91,2.8,1.0,3.0,1.637,2.8599999999999994,A,12.83,6.54,1.18,,,,0.07228225,0.141801418,0.785916332,0.078305149,,,
China,Super League,2023,20,2023-03-08,12:35,Shanghai Port,Tianjin Jinmen Tiger,2.84,1.47,2.0,1.0,2.5879999999999996,1.329,H,1.21,6.11,11.39,,,,0.766712681,0.151836718,0.081450601,0.077908715,,,
China,Super League,2023,11,2023-04-06,08:30,Cangzhou,Shanghai Shenhua,0.03,0.6,0.0,1.0,0.020999999999999998,0.72,A,3.03,3.16,2.32,,,,0.306288541,0.293688063,0.400023396,0.077523182,,,
China,Super League,2023,11,2023-04-06,10:30,Nantong Zhiyun,Qingdao Hainiu,1.26,0.22,1.0,0.0,1.182,0.154,H,2.57,3.02,2.79,,,,0.360732099,0.306980627,0.332287274,0.078653825,,,
China,Super League,2023,11,2023-04-06,12:35,Tianjin Jinmen Tiger,Wuhan Three Towns,1.81,0.86,1.0,1.0,1.567,0.9019999999999999,D,3.12,3.3,2.21,,,,0.297865562,0.28161835,0.420516088,0.076031811,,,
China,Super League,2023,20,2023-04-08,12:35,Beijing Guoan,Henan Songshan Longmen,1.73,1.79,3.0,1.0,2.1109999999999998,1.553,H,1.59,3.84,5.35,,,,0.58436516,0.241963699,0.173671141,0.076263372,,,
China,Super League,2023,20,2023-04-08,12:35,Changchun Yatai,Nantong Zhiyun,0.23,0.69,1.0,1.0,0.46099999999999997,0.7829999999999999,D,1.98,3.45,3.53,,,,0.468423664,0.268834451,0.262741885,0.078191696,,,
China,Super League,2023,20,2023-04-08,12:35,Qingdao Hainiu,Chengdu Rongcheng,1.21,2.06,3.0,2.0,1.7469999999999999,2.042,H,2.74,3.14,2.52,,,,0.337847762,0.29480983,0.367342408,0.080260238,,,
China,Super League,2023,20,2023-04-08,12:35,Shandong Taishan,Meizhou Hakka,3.42,0.85,6.0,1.0,4.193999999999999,0.895,H,1.24,5.86,9.78,,,,0.747164439,0.158103055,0.094732506,0.079349566,,,
China,Super League,2023,20,2023-04-08,12:35,Zhejiang Professional,Wuhan Three Towns,1.23,1.62,2.0,1.0,1.4609999999999999,1.434,H,3.13,3.65,2.06,,,,0.296125051,0.253937372,0.449937577,0.078898314,,,
China,Super League,2023,29,2023-04-11,07:30,Cangzhou,Qingdao Hainiu,1.62,0.82,0.0,0.0,1.134,0.574,D,2.57,3.52,2.5,,,,0.362566642,0.26471485,0.372718508,0.073195967,,,
China,Super League,2023,30,2023-04-11,07:30,Changchun Yatai,Wuhan Three Towns,2.17,2.51,3.0,4.0,2.4189999999999996,2.957,A,3.11,3.75,2.05,,,,0.298828011,0.247828031,0.453343958,0.076014953,,,
China,Super League,2023,30,2023-04-11,07:30,Chengdu Rongcheng,Meizhou Hakka,2.01,0.49,3.0,0.0,2.3069999999999995,0.34299999999999997,H,1.1,9.21,18.52,,,,0.848298273,0.10131684,0.050384887,0.071664222,,,
China,Super League,2023,30,2023-04-11,07:30,Dalian Pro,Shanghai Port,2.47,1.78,2.0,3.0,2.329,2.146,A,2.1,3.75,3.01,,,,0.442933663,0.248042851,0.309023486,0.075083056,,,
China,Super League,2023,30,2023-04-11,07:30,Nantong Zhiyun,Tianjin Jinmen Tiger,1.89,1.77,1.0,2.0,1.623,1.839,A,2.01,3.38,3.59,,,,0.464131212,0.276007023,0.259861765,0.071921958,,,
China,Super League,2023,30,2023-04-11,07:30,Shandong Taishan,Henan Songshan Longmen,1.11,1.34,5.0,1.0,2.277,1.238,H,1.55,4.23,5.15,,,,0.599735708,0.219761312,0.18050298,0.075742667,,,
China,Super League,2023,30,2023-04-11,07:30,Shanghai Shenhua,Zhejiang Professional,2.56,1.11,1.0,2.0,2.0919999999999996,1.377,A,2.6,3.42,2.51,,,,0.357642216,0.271891743,0.370466041,0.07541942,,,
China,Super League,2023,30,2023-04-11,07:30,Shenzhen,Beijing Guoan,0.49,2.89,0.0,3.0,0.34299999999999997,2.923,A,18.71,7.79,1.13,,,,0.050101909,0.120334624,0.829563467,0.066772811,,,
China,Super League,2023,1,2023-04-15,12:35,Dalian Pro,Nantong Zhiyun,0.95,0.59,2.0,1.0,1.265,0.713,H,2.37,3.14,2.96,,,,0.391320091,0.295359431,0.313320478,0.078250104,,,
China,Super League,2023,23,2023-04-15,12:35,Wuhan Three Towns,Shanghai Port,0.62,1.03,0.0,2.0,0.434,1.321,A,2.33,3.45,2.79,,,,0.398328967,0.269016375,0.332654657,0.077462561,,,
China,Super League,2023,1,2023-04-15,12:35,Zhejiang Professional,Changchun Yatai,0.8,0.89,0.0,2.0,0.5599999999999999,1.2229999999999999,A,1.58,3.8,5.49,,,,0.586997259,0.244067282,0.168935459,0.07821865,,,
China,Super League,2023,1,2023-04-15,13:05,Beijing Guoan,Meizhou Hakka,2.14,0.68,1.0,1.0,1.798,0.776,D,1.41,4.36,7.15,,,,0.657636315,0.212675964,0.129687721,0.078437796,,,
China,Super League,2023,1,2023-04-16,12:35,Henan Songshan Longmen,Chengdu Rongcheng,0.34,1.18,1.0,1.0,0.538,1.126,D,3.64,3.37,2.0,,,,0.256402453,0.276945083,0.466652464,0.07146118,,,
China,Super League,2023,25,2023-04-16,12:35,Shanghai Shenhua,Shandong Taishan,0.74,1.21,1.0,0.0,0.8180000000000001,0.847,H,3.01,3.21,2.31,,,,0.308572927,0.289347199,0.402079874,0.076652826,,,
China,Super League,2023,1,2023-04-16,12:35,Shenzhen,Qingdao Hainiu,1.94,1.85,2.0,1.0,1.9579999999999997,1.595,H,6.09,3.93,1.52,,,,0.152527442,0.236359319,0.611113239,0.076551276,,,
China,Super League,2023,1,2023-04-16,12:35,Tianjin Jinmen Tiger,Cangzhou,2.28,0.8,1.0,1.0,1.896,0.8599999999999999,D,1.89,3.2,4.25,,,,0.491320605,0.290186232,0.218493163,0.076894647,,,
China,Super League,2023,2,2023-04-20,12:35,Wuhan Three Towns,Beijing Guoan,2.29,1.43,1.0,1.0,1.903,1.301,D,1.98,3.61,3.39,,,,0.468922787,0.257193107,0.273884106,0.077044066,,,
China,Super League,2023,2,2023-04-21,10:30,Meizhou Hakka,Shanghai Shenhua,0.19,1.19,0.0,1.0,0.13299999999999998,1.133,A,2.68,3.12,2.61,,,,0.346525047,0.29765613,0.355818822,0.076788911,,,
China,Super League,2023,2,2023-04-21,10:30,Tianjin Jinmen Tiger,Zhejiang Professional,1.05,1.13,2.0,1.0,1.335,1.091,H,2.44,3.09,2.91,,,,0.380498394,0.300458279,0.319043327,0.077103273,,,
China,Super League,2023,2,2023-04-21,12:35,Chengdu Rongcheng,Cangzhou,2.29,0.47,2.0,1.0,2.203,0.629,H,1.41,4.15,7.96,,,,0.659241535,0.223983269,0.116775197,0.075811854,,,
China,Super League,2023,19,2023-04-21,12:35,Henan Songshan Longmen,Qingdao Hainiu,0.48,1.95,0.0,0.0,0.33599999999999997,1.365,D,1.63,3.71,5.05,,,,0.567496509,0.24933135,0.183172141,0.081058513,,,
China,Super League,2023,2,2023-04-21,12:35,Shandong Taishan,Nantong Zhiyun,2.65,0.14,1.0,1.0,2.155,0.398,D,1.18,6.4,14.88,,,,0.791342037,0.145903688,0.062754274,0.070911928,,,
China,Super League,2023,2,2023-04-22,08:30,Shanghai Port,Shenzhen,2.21,1.3,3.0,2.0,2.447,1.5099999999999998,H,1.09,9.31,22.64,,,,0.858204613,0.100477232,0.041318155,0.06901219,,,
China,Super League,2023,2,2023-04-22,12:35,Changchun Yatai,Dalian Pro,0.93,2.0,3.0,2.0,1.551,2.0,H,1.92,3.32,3.89,,,,0.482651917,0.279124,0.238224083,0.079107561,,,
China,Super League,2023,3,2023-04-25,12:35,Meizhou Hakka,Wuhan Three Towns,2.3,1.3,1.0,2.0,1.91,1.5099999999999998,A,4.6,3.76,1.69,,,,0.202212294,0.247387381,0.550400326,0.075064727,,,
China,Super League,2023,3,2023-04-25,12:35,Qingdao Hainiu,Beijing Guoan,1.12,2.11,3.0,1.0,1.684,1.777,H,4.6,3.59,1.72,,,,0.201785574,0.258555332,0.539659094,0.077338185,,,
China,Super League,2023,28,2023-04-25,12:35,Shandong Taishan,Zhejiang Professional,1.94,0.95,2.0,1.0,1.9579999999999997,0.9649999999999999,H,1.49,4.11,6.17,,,,0.62343304,0.226013438,0.150553522,0.076524496,,,
China,Super League,2023,3,2023-04-26,10:30,Cangzhou,Shanghai Port,1.24,2.05,0.0,1.0,0.868,1.7349999999999999,A,6.21,4.33,1.47,,,,0.150180143,0.215385378,0.63443448,0.072249587,,,
China,Super League,2023,3,2023-04-26,12:35,Dalian Pro,Chengdu Rongcheng,0.43,0.36,0.0,0.0,0.301,0.252,D,5.04,3.7,1.64,,,,0.183981371,0.250612463,0.565406166,0.078439066,,,
China,Super League,2023,3,2023-04-26,12:35,Nantong Zhiyun,Henan Songshan Longmen,1.26,0.6,1.0,0.0,1.182,0.42,H,2.6,2.96,2.81,,,,0.356678502,0.313298684,0.330022813,0.078325109,,,
China,Super League,2023,3,2023-04-26,12:35,Shanghai Shenhua,Changchun Yatai,0.84,1.87,1.0,0.0,0.8879999999999999,1.309,H,2.01,3.25,3.7,,,,0.462597857,0.286098982,0.25130316,0.075475016,,,
China,Super League,2023,3,2023-04-26,12:35,Shenzhen,Tianjin Jinmen Tiger,0.79,0.38,0.0,2.0,0.5529999999999999,0.8659999999999999,A,3.27,3.43,2.08,,,,0.283650272,0.270418772,0.445930956,0.078124818,,,
China,Super League,2023,4,2023-04-29,12:35,Beijing Guoan,Shandong Taishan,0.39,2.02,0.0,0.0,0.27299999999999996,1.414,D,2.73,3.44,2.37,,,,0.339500543,0.26942921,0.391070246,0.078938969,,,
China,Super League,2023,25,2023-04-29,12:35,Qingdao Hainiu,Wuhan Three Towns,0.29,1.01,0.0,3.0,0.20299999999999999,1.6069999999999998,A,5.22,3.95,1.58,,,,0.177767777,0.234923492,0.587308731,0.077646831,,,
China,Super League,2023,4,2023-04-30,08:30,Changchun Yatai,Tianjin Jinmen Tiger,1.45,0.77,1.0,1.0,1.315,0.839,D,2.35,3.07,3.06,,,,0.394719261,0.302146666,0.303134073,0.0780622,,,
China,Super League,2023,23,2023-04-30,08:30,Zhejiang Professional,Chengdu Rongcheng,0.36,1.57,0.0,2.0,0.252,1.6989999999999998,A,3.0,3.12,2.36,,,,0.30933656,0.297439,0.39322444,0.077574967,,,
China,Super League,2023,4,2023-04-30,10:30,Shenzhen,Henan Songshan Longmen,0.66,0.75,1.0,1.0,0.762,0.825,D,2.76,3.11,2.54,,,,0.336239114,0.298398699,0.365362187,0.077563036,,,
China,Super League,2023,4,2023-04-30,12:35,Cangzhou,Nantong Zhiyun,0.64,0.96,1.0,1.0,0.748,0.972,D,2.33,3.02,3.13,,,,0.397467002,0.306655005,0.295877992,0.079799195,,,
China,Super League,2023,20,2023-04-30,12:35,Shanghai Port,Shanghai Shenhua,1.63,1.01,1.0,1.0,1.4409999999999998,1.007,D,1.68,3.5,5.11,,,,0.552862769,0.265374129,0.181763102,0.076647097,,,
China,Super League,2023,5,2023-05-05,12:35,Henan Songshan Longmen,Beijing Guoan,1.22,0.55,0.0,1.0,0.854,0.685,A,4.74,3.5,1.72,,,,0.195690899,0.265021389,0.539287711,0.078080099,,,
China,Super League,2023,5,2023-05-05,12:35,Shanghai Shenhua,Dalian Pro,2.43,0.6,1.0,0.0,2.001,0.42,H,1.78,3.4,4.63,,,,0.524114878,0.274389554,0.201495569,0.071898121,,,
China,Super League,2023,5,2023-05-05,12:35,Shenzhen,Cangzhou,0.41,1.19,0.0,1.0,0.287,1.133,A,2.51,3.18,2.75,,,,0.37009137,0.292116144,0.337792486,0.076508147,,,
China,Super League,2023,5,2023-05-05,12:35,Wuhan Three Towns,Zhejiang Professional,2.23,0.71,0.0,0.0,1.561,0.49699999999999994,D,1.22,6.0,11.58,,,,0.764124424,0.155371966,0.080503609,0.072694584,,,
China,Super League,2023,20,2023-05-08,12:35,Cangzhou,Shenzhen,1.46,0.29,1.0,0.0,1.322,0.20299999999999999,H,1.22,6.14,10.39,,,,0.759810484,0.150972116,0.0892174,0.078784971,,,
China,Super League,2023,20,2023-05-08,12:35,Dalian Pro,Shanghai Shenhua,0.6,0.75,2.0,1.0,1.02,0.825,H,2.81,3.01,2.55,,,,0.329433326,0.307544068,0.363022606,0.080254662,,,
China,Super League,2023,13,2023-05-13,08:30,Shanghai Shenhua,Wuhan Three Towns,1.69,1.25,1.0,1.0,1.4829999999999999,1.175,D,3.32,3.37,2.08,,,,0.279226884,0.275084052,0.445689065,0.078709955,,,
China,Super League,2023,7,2023-05-13,12:35,Shenzhen,Dalian Pro,1.17,3.52,2.0,1.0,1.419,2.764,H,3.84,3.27,1.95,,,,0.241339374,0.283407705,0.475252921,0.079047577,,,
China,Super League,2023,7,2023-05-14,08:30,Qingdao Hainiu,Meizhou Hakka,4.03,1.13,2.0,0.0,3.4210000000000003,0.7909999999999999,H,2.39,3.35,2.76,,,,0.387690837,0.276591373,0.33571779,0.079236345,,,
China,Super League,2023,7,2023-05-14,10:30,Chengdu Rongcheng,Changchun Yatai,1.02,0.75,2.0,2.0,1.314,1.125,D,1.52,4.08,5.66,,,,0.609347294,0.227011737,0.163640969,0.079671221,,,
China,Super League,2023,7,2023-05-14,12:35,Cangzhou,Shandong Taishan,1.71,2.01,1.0,1.0,1.4969999999999999,1.7069999999999999,D,6.12,4.16,1.48,,,,0.151370914,0.222689902,0.625939184,0.079458984,,,
China,Super League,2023,13,2023-05-14,12:35,Tianjin Jinmen Tiger,Henan Songshan Longmen,1.18,0.97,1.0,0.0,1.126,0.6789999999999999,H,1.73,3.46,4.73,,,,0.535977337,0.267988669,0.196033994,0.078468514,,,
China,Super League,2023,7,2023-05-14,12:35,Zhejiang Professional,Shanghai Port,0.86,2.18,1.0,2.0,0.9019999999999999,2.126,A,4.71,3.81,1.66,,,,0.197099878,0.243658904,0.559241219,0.077191055,,,
China,Super League,2023,7,2023-05-15,12:35,Beijing Guoan,Nantong Zhiyun,1.71,0.82,1.0,0.0,1.4969999999999999,0.574,H,1.48,4.0,6.42,,,,0.624793195,0.231173482,0.144033322,0.081438916,,,
China,Super League,2023,6,2023-05-19,10:30,Wuhan Three Towns,Chengdu Rongcheng,1.73,1.67,3.0,3.0,2.1109999999999998,2.069,D,2.42,3.14,2.9,,,,0.383850136,0.295833544,0.32031632,0.076522064,,,
China,Super League,2023,8,2023-05-19,12:35,Cangzhou,Changchun Yatai,2.52,1.77,2.0,4.0,2.364,2.439,A,2.21,3.23,3.17,,,,0.419926096,0.287317855,0.292756048,0.077543624,,,
China,Super League,2023,8,2023-05-19,12:35,Nantong Zhiyun,Shenzhen,1.84,0.29,1.0,1.0,1.588,0.503,D,1.87,3.31,4.25,,,,0.49876439,0.281779278,0.219456332,0.07216828,,,
China,Super League,2023,3,2023-05-19,12:35,Qingdao Hainiu,Zhejiang Professional,1.98,2.35,2.0,2.0,1.9859999999999998,2.245,D,2.81,3.13,2.48,,,,0.32994283,0.296210656,0.373846514,0.07858651,,,
China,Super League,2023,8,2023-05-19,12:35,Shanghai Shenhua,Beijing Guoan,0.65,0.8,1.0,1.0,0.7549999999999999,0.8599999999999999,D,2.06,3.12,3.71,,,,0.451362839,0.298015208,0.250621954,0.075491493,,,
China,Super League,2023,8,2023-05-20,12:35,Henan Songshan Longmen,Dalian Pro,0.32,0.78,1.0,0.0,0.524,0.5459999999999999,H,2.72,2.98,2.67,,,,0.341124821,0.311362253,0.347512926,0.077749364,,,
China,Super League,2023,8,2023-05-20,12:35,Meizhou Hakka,Shanghai Port,0.48,1.56,0.0,2.0,0.33599999999999997,1.6919999999999997,A,6.02,4.21,1.49,,,,0.154554795,0.221002343,0.624442862,0.074783588,,,
China,Super League,2023,7,2023-05-20,12:35,Tianjin Jinmen Tiger,Shandong Taishan,1.55,1.04,3.0,3.0,1.9849999999999999,1.628,D,4.04,3.55,1.83,,,,0.230113667,0.261875835,0.508010499,0.075662981,,,
China,Super League,2023,9,2023-05-23,12:35,Beijing Guoan,Cangzhou,2.83,1.04,6.0,2.0,3.7809999999999997,1.3279999999999998,H,1.82,3.4,4.34,,,,0.511600815,0.273856907,0.214542277,0.073982943,,,
China,Super League,2023,9,2023-05-23,12:35,Changchun Yatai,Qingdao Hainiu,0.61,0.51,1.0,0.0,0.727,0.357,H,2.11,3.65,3.04,,,,0.440109631,0.25441954,0.305470829,0.07685362,,,
China,Super League,2023,24,2023-05-23,12:35,Chengdu Rongcheng,Shanghai Shenhua,1.26,0.63,2.0,1.0,1.4819999999999998,0.7409999999999999,H,1.94,3.21,4.05,,,,0.479990696,0.290087835,0.229921469,0.073903978,,,
China,Super League,2023,9,2023-05-23,12:35,Nantong Zhiyun,Wuhan Three Towns,1.32,2.58,0.0,5.0,0.9239999999999999,3.306,A,4.47,3.57,1.76,,,,0.208686641,0.261296719,0.53001664,0.07200751,,,
China,Super League,2023,9,2023-05-24,12:35,Dalian Pro,Zhejiang Professional,2.31,3.07,1.0,2.0,1.917,2.7489999999999997,A,2.8,3.21,2.44,,,,0.331146099,0.28885018,0.380003721,0.078505402,,,
China,Super League,2023,9,2023-05-24,12:35,Meizhou Hakka,Tianjin Jinmen Tiger,1.64,0.42,1.0,1.0,1.448,0.594,D,2.88,3.08,2.47,,,,0.32247071,0.301531053,0.375998237,0.076755846,,,
China,Super League,2023,9,2023-05-24,12:35,Shandong Taishan,Shenzhen,1.29,0.1,3.0,0.0,1.803,0.06999999999999999,H,1.18,6.58,13.04,,,,0.787511886,0.141225536,0.071262579,0.076120428,,,
China,Super League,2023,9,2023-05-24,12:35,Shanghai Port,Henan Songshan Longmen,2.19,1.17,3.0,2.0,2.433,1.419,H,1.15,7.34,16.11,,,,0.814292473,0.127579883,0.058127644,0.067878246,,,
China,Super League,2023,10,2023-05-27,08:00,Chengdu Rongcheng,Nantong Zhiyun,1.26,0.63,1.0,0.0,1.182,0.44099999999999995,H,1.41,4.41,7.53,,,,0.663579303,0.212164811,0.124255885,0.068779353,,,
China,Super League,2023,10,2023-05-27,12:35,Cangzhou,Wuhan Three Towns,1.28,0.72,2.0,1.0,1.496,0.804,H,4.73,4.05,1.63,,,,0.197248707,0.230367008,0.572384285,0.071827003,,,
China,Super League,2023,8,2023-05-28,10:30,Qingdao Hainiu,Shandong Taishan,2.63,1.8,0.0,1.0,1.8409999999999997,1.56,A,3.97,3.59,1.83,,,,0.233904533,0.25866323,0.507432238,0.076888788,,,
China,Super League,2023,6,2023-05-28,10:30,Zhejiang Professional,Beijing Guoan,1.1,0.84,3.0,2.0,1.67,1.188,H,2.47,3.31,2.71,,,,0.376270475,0.280781896,0.342947629,0.075976793,,,
China,Super League,2023,10,2023-05-28,12:35,Dalian Pro,Tianjin Jinmen Tiger,0.73,0.59,0.0,1.0,0.511,0.713,A,2.76,3.12,2.53,,,,0.336075206,0.297297297,0.366627497,0.078088578,,,
China,Super League,2023,23,2023-05-28,12:35,Shanghai Shenhua,Henan Songshan Longmen,0.94,1.07,1.0,1.0,0.958,1.049,D,1.49,3.93,6.56,,,,0.622560727,0.236034474,0.141404799,0.07803289,,,
China,Super League,2023,10,2023-05-28,12:35,Shenzhen,Meizhou Hakka,1.58,0.81,3.0,2.0,2.006,1.1669999999999998,H,2.97,3.09,2.39,,,,0.31212517,0.300003804,0.387871027,0.078734974,,,
China,Super League,2023,10,2023-05-29,12:35,Changchun Yatai,Shanghai Port,0.37,3.47,0.0,3.0,0.259,3.3289999999999997,A,5.16,4.17,1.55,,,,0.179647958,0.222298193,0.598053849,0.078767893,,,
China,Super League,2023,5,2023-06-05,08:30,Meizhou Hakka,Shandong Taishan,0.75,2.48,2.0,1.0,1.125,2.036,H,5.35,4.05,1.55,,,,0.173232149,0.22883753,0.597930321,0.078990758,,,
China,Super League,2023,5,2023-06-05,12:35,Chengdu Rongcheng,Qingdao Hainiu,2.2,0.72,3.0,2.0,2.44,1.104,H,1.52,4.02,5.86,,,,0.610688843,0.230907224,0.158403932,0.07729942,,,
China,Super League,2023,5,2023-06-05,12:35,Nantong Zhiyun,Changchun Yatai,2.31,0.6,0.0,1.0,1.617,0.72,A,2.7,2.98,2.68,,,,0.343229444,0.310979698,0.345790858,0.079075169,,,
China,Super League,2023,5,2023-06-05,12:35,Tianjin Jinmen Tiger,Shanghai Port,1.15,1.44,0.0,0.0,0.8049999999999999,1.008,D,4.08,3.48,1.83,,,,0.227173494,0.266341338,0.506485168,0.078902448,,,
China,Super League,2023,13,2023-06-28,12:35,Cangzhou,Henan Songshan Longmen,3.6,0.74,0.0,1.0,2.52,0.8180000000000001,A,2.43,3.18,2.84,,,,0.38171075,0.29168463,0.32660462,0.078100719,,,
China,Super League,2023,13,2023-06-28,12:35,Shanghai Shenhua,Nantong Zhiyun,1.0,0.32,1.0,0.0,1.0,0.22399999999999998,H,1.49,3.77,7.44,,,,0.626765017,0.247713495,0.125521489,0.070801531,,,
China,Super League,2023,13,2023-06-28,12:35,Tianjin Jinmen Tiger,Qingdao Hainiu,2.02,1.89,3.0,2.0,2.314,1.923,H,1.83,3.36,4.32,,,,0.508064516,0.27671371,0.215221774,0.075548617,,,
China,Super League,2023,13,2023-06-28,12:35,Wuhan Three Towns,Dalian Pro,1.63,0.88,0.0,0.0,1.1409999999999998,0.616,D,1.28,5.51,9.23,,,,0.729403581,0.169444026,0.101152393,0.071080565,,,
China,Super League,2023,13,2023-06-28,12:35,Zhejiang Professional,Meizhou Hakka,1.47,0.48,3.0,0.0,1.9289999999999998,0.33599999999999997,H,1.89,3.66,3.67,,,,0.492276231,0.254208217,0.253515552,0.074804137,,,
China,Super League,2023,13,2023-06-29,12:35,Beijing Guoan,Shanghai Port,0.31,1.31,1.0,2.0,0.517,1.517,A,2.99,3.46,2.2,,,,0.310245604,0.268102415,0.42165198,0.078010956,,,
China,Super League,2023,13,2023-06-29,12:35,Shandong Taishan,Changchun Yatai,2.13,0.92,4.0,1.0,2.691,0.944,H,1.43,4.45,6.59,,,,0.650049764,0.208892396,0.14105784,0.075764869,,,
China,Super League,2023,13,2023-06-29,12:35,Shenzhen,Chengdu Rongcheng,0.33,1.47,0.0,3.0,0.23099999999999998,1.9289999999999998,A,13.68,5.71,1.21,,,,0.068019891,0.16296184,0.769018269,0.074677045,,,
China,Super League,2023,15,2023-07-07,12:35,Henan Songshan Longmen,Shandong Taishan,0.05,1.6,0.0,1.0,0.034999999999999996,1.42,A,4.73,3.36,1.76,,,,0.196261682,0.276285047,0.527453271,0.077217356,,,
China,Super League,2023,15,2023-07-07,12:35,Meizhou Hakka,Chengdu Rongcheng,1.09,0.64,3.0,1.0,1.6629999999999998,0.748,H,5.12,4.01,1.58,,,,0.181247604,0.231418387,0.587334008,0.077600451,,,
China,Super League,2023,15,2023-07-07,12:35,Qingdao Hainiu,Cangzhou,0.85,0.64,1.0,1.0,0.895,0.748,D,2.62,3.28,2.56,,,,0.35433124,0.283032881,0.362635879,0.077182438,,,
China,Super League,2023,15,2023-07-07,12:35,Tianjin Jinmen Tiger,Nantong Zhiyun,0.91,0.33,1.0,1.0,0.937,0.5309999999999999,D,1.58,3.74,5.65,,,,0.587507507,0.248198359,0.164294135,0.077282222,,,
China,Super League,2023,15,2023-07-07,12:35,Zhejiang Professional,Shanghai Shenhua,1.0,2.12,0.0,1.0,0.7,1.784,A,2.28,3.14,3.12,,,,0.407019643,0.295542926,0.297437431,0.077580649,,,
China,Super League,2023,16,2023-07-16,12:35,Beijing Guoan,Wuhan Three Towns,0.75,1.01,1.0,1.0,0.825,1.007,D,2.5,3.44,2.59,,,,0.371471694,0.269964894,0.358563412,0.076798061,,,
China,Super League,2023,17,2023-07-16,12:35,Dalian Pro,Changchun Yatai,0.66,0.61,0.0,0.0,0.46199999999999997,0.427,D,2.56,3.25,2.63,,,,0.362177599,0.285284509,0.352537891,0.078545445,,,
China,Super League,2023,17,2023-07-16,12:35,Nantong Zhiyun,Shandong Taishan,0.67,1.21,1.0,1.0,0.7689999999999999,1.147,D,5.25,3.56,1.65,,,,0.176786601,0.260710577,0.562502822,0.077435673,,,
China,Super League,2023,17,2023-07-16,12:35,Shenzhen,Shanghai Port,1.16,2.44,1.0,4.0,1.1119999999999999,2.908,A,43.34,16.36,1.02,,,,0.021673478,0.057416171,0.920910351,0.064590225,,,
